INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,Unnamed: 15
FUTIDX,BANKNIFTY,25-Jan-2024,0.0,XX,45096.9,45138.8,44404.0,44773.5,44866.15,187405,1255527.81,1098090,-485940,25-JAN-2024,
FUTIDX,BANKNIFTY,29-Feb-2024,0.0,XX,45530.1,45556.4,44851.0,45291.65,45291.65,279285,1890408.24,3526710,1571715,25-JAN-2024,
FUTIDX,BANKNIFTY,28-Mar-2024,0.0,XX,45882.4,45882.4,45210.0,45641.4,45641.4,9921,67661.21,159465,34290,25-JAN-2024,
FUTIDX,FINNIFTY,30-Jan-2024,0.0,XX,20203.2,20280.7,19990.1,20140.6,20140.6,2072,16662.42,70440,-1520,25-JAN-2024,
FUTIDX,FINNIFTY,27-Feb-2024,0.0,XX,20400.0,20432.65,20159.4,20205.7,20205.7,1485,12025.5,47000,29680,25-JAN-2024,
FUTIDX,FINNIFTY,26-Mar-2024,0.0,XX,20540.0,20540.0,20336.0,20470.4,20470.4,9,73.54,1200,120,25-JAN-2024,
FUTIDX,MIDCPNIFTY,29-Jan-2024,0.0,XX,10609.95,10609.95,10369.05,10459.6,10459.6,12852,100791.45,383400,-241275,25-JAN-2024,
FUTIDX,MIDCPNIFTY,26-Feb-2024,0.0,XX,10592.5,10605.65,10361.4,10452.4,10452.4,6388,50109.65,499125,244950,25-JAN-2024,
FUTIDX,MIDCPNIFTY,22-Mar-2024,0.0,XX,10697.8,10697.85,10390.15,10458.45,10458.45,59,463.3,3750,-975,25-JAN-2024,
FUTIDX,NIFTY,25-Jan-2024,0.0,XX,21455.0,21474.15,21243.0,21325.45,21352.6,145154,1547037.97,2964250,-2321100,25-JAN-2024,
FUTIDX,NIFTY,29-Feb-2024,0.0,XX,21611.0,21611.0,21394.05,21488.55,21488.55,184170,1976761.91,12221400,3033350,25-JAN-2024,
FUTIDX,NIFTY,28-Mar-2024,0.0,XX,21716.35,21725.9,21535.0,21617.9,21617.9,8386,90592.25,651900,84600,25-JAN-2024,
FUTSTK,AARTIIND,25-Jan-2024,0.0,XX,645.4,647.35,630.0,634.45,634.1,3096,19740.16,511000,-1573000,25-JAN-2024,
FUTSTK,AARTIIND,29-Feb-2024,0.0,XX,652.1,652.1,634.35,638.7,638.7,4790,30753.58,10918000,1165000,25-JAN-2024,
FUTSTK,AARTIIND,28-Mar-2024,0.0,XX,655.5,655.5,640.2,644.25,644.25,289,1870.23,703000,45000,25-JAN-2024,
FUTSTK,ABB,25-Jan-2024,0.0,XX,4772.25,4780.75,4652.0,4733.3,4739.25,2303,13514.48,61500,-168875,25-JAN-2024,
FUTSTK,ABB,29-Feb-2024,0.0,XX,4757.35,4814.5,4683.75,4770.05,4770.05,3782,22390.57,938125,193250,25-JAN-2024,
FUTSTK,ABB,28-Mar-2024,0.0,XX,4740.0,4770.0,4740.0,4770.0,4794.8,5,29.73,4625,250,25-JAN-2024,
FUTSTK,ABBOTINDIA,25-Jan-2024,0.0,XX,25447.35,25745.5,24828.95,25026.3,25060.55,3717,37455.76,16000,-51800,25-JAN-2024,
FUTSTK,ABBOTINDIA,29-Feb-2024,0.0,XX,25842.5,25967.0,25092.0,25229.4,25229.4,3934,40002.09,166560,56320,25-JAN-2024,
FUTSTK,ABBOTINDIA,28-Mar-2024,0.0,XX,25810.0,25810.0,25810.0,25810.0,25354.25,1,10.32,480,40,25-JAN-2024,
FUTSTK,ABCAPITAL,25-Jan-2024,0.0,XX,165.85,166.75,163.8,165.75,165.75,3119,27828.26,1776600,-11642400,25-JAN-2024,
FUTSTK,ABCAPITAL,29-Feb-2024,0.0,XX,167.25,168.1,165.0,167.05,167.05,4533,40758.75,57585600,10719000,25-JAN-2024,
FUTSTK,ABCAPITAL,28-Mar-2024,0.0,XX,168.75,169.55,166.5,168.45,168.45,134,1214.45,1155600,270000,25-JAN-2024,
FUTSTK,ABFRL,25-Jan-2024,0.0,XX,235.2,243.2,234.15,241.45,241.6,5014,31128.07,1643200,-5480800,25-JAN-2024,
FUTSTK,ABFRL,29-Feb-2024,0.0,XX,236.15,245.0,236.05,243.3,243.3,9297,58182.72,32424600,6819800,25-JAN-2024,
FUTSTK,ABFRL,28-Mar-2024,0.0,XX,239.9,246.0,238.05,244.75,244.75,138,870.23,520000,26000,25-JAN-2024,
FUTSTK,ACC,25-Jan-2024,0.0,XX,2238.85,2568.5,2235.5,2498.4,2468.0,9464,66771.27,263700,-627000,25-JAN-2024,
FUTSTK,ACC,29-Feb-2024,0.0,XX,2260.25,2550.9,2252.5,2492.1,2492.1,26967,192752.76,4242900,1669800,25-JAN-2024,
FUTSTK,ACC,28-Mar-2024,0.0,XX,2296.0,2545.0,2296.0,2495.6,2495.6,220,1592.1,36900,22800,25-JAN-2024,
FUTSTK,ADANIENT,25-Jan-2024,0.0,XX,2913.7,2924.95,2808.2,2896.2,2893.65,17512,150397.56,1044000,-3321600,25-JAN-2024,
FUTSTK,ADANIENT,29-Feb-2024,0.0,XX,2930.95,2950.8,2832.15,2921.1,2921.1,26784,232157.08,13706100,4018200,25-JAN-2024,
FUTSTK,ADANIENT,28-Mar-2024,0.0,XX,2971.65,2972.35,2856.95,2946.85,2946.85,513,4468.16,139200,58200,25-JAN-2024,
FUTSTK,ADANIPORTS,25-Jan-2024,0.0,XX,1124.7,1151.05,1108.0,1146.8,1146.3,17461,157578.14,1332000,-7374400,25-JAN-2024,
FUTSTK,ADANIPORTS,29-Feb-2024,0.0,XX,1128.3,1161.0,1119.65,1155.6,1155.6,27341,249076.74,44464800,8834400,25-JAN-2024,
FUTSTK,ADANIPORTS,28-Mar-2024,0.0,XX,1140.15,1170.0,1129.1,1164.65,1164.65,1215,11107.8,720000,405600,25-JAN-2024,
FUTSTK,ALKEM,25-Jan-2024,0.0,XX,4996.6,5044.55,4953.5,4984.9,4971.75,1100,11009.59,431600,-59200,25-JAN-2024,
FUTSTK,ALKEM,29-Feb-2024,0.0,XX,5006.4,5051.8,4956.7,4987.75,4987.75,1933,19332.58,759400,88200,25-JAN-2024,
FUTSTK,ALKEM,28-Mar-2024,0.0,XX,4989.5,5030.3,4940.0,4980.65,4980.65,34,339.22,6600,2800,25-JAN-2024,
FUTSTK,AMBUJACEM,25-Jan-2024,0.0,XX,526.2,566.45,526.2,559.75,560.2,9677,94047.56,1463400,-7434000,25-JAN-2024,
FUTSTK,AMBUJACEM,29-Feb-2024,0.0,XX,530.15,570.7,530.15,565.2,565.2,21456,212320.73,50450400,9487800,25-JAN-2024,
FUTSTK,AMBUJACEM,28-Mar-2024,0.0,XX,540.0,574.95,537.0,568.3,568.3,320,3166.73,372600,194400,25-JAN-2024,
FUTSTK,APOLLOHOSP,25-Jan-2024,0.0,XX,6187.55,6230.45,6105.85,6155.9,6168.85,3960,30505.86,142000,-272125,25-JAN-2024,
FUTSTK,APOLLOHOSP,29-Feb-2024,0.0,XX,6237.8,6275.1,6156.1,6195.95,6195.95,5399,41889.19,1861125,184625,25-JAN-2024,
FUTSTK,APOLLOHOSP,28-Mar-2024,0.0,XX,6283.5,6310.0,6215.75,6243.25,6243.25,23,179.7,11000,1125,25-JAN-2024,
FUTSTK,APOLLOTYRE,25-Jan-2024,0.0,XX,525.3,525.3,512.6,517.2,517.6,2664,23465.75,2067200,-2393600,25-JAN-2024,
FUTSTK,APOLLOTYRE,29-Feb-2024,0.0,XX,529.4,529.4,516.65,520.8,520.8,3808,33814.6,11109500,873800,25-JAN-2024,
FUTSTK,APOLLOTYRE,28-Mar-2024,0.0,XX,527.55,531.05,520.3,521.5,521.5,30,268.04,164900,6800,25-JAN-2024,
FUTSTK,ASHOKLEY,25-Jan-2024,0.0,XX,170.75,172.65,168.25,169.65,169.75,9185,78137.42,7160000,-19610000,25-JAN-2024,
FUTSTK,ASHOKLEY,29-Feb-2024,0.0,XX,172.25,174.15,169.95,171.1,171.1,10979,94160.14,90380000,21835000,25-JAN-2024,
FUTSTK,ASHOKLEY,28-Mar-2024,0.0,XX,175.0,175.2,171.3,172.45,172.45,396,3418.77,2760000,610000,25-JAN-2024,
FUTSTK,ASIANPAINT,25-Jan-2024,0.0,XX,3015.2,3015.25,2938.55,2952.4,2949.2,12080,71694.44,362400,-1379600,25-JAN-2024,
FUTSTK,ASIANPAINT,29-Feb-2024,0.0,XX,3036.95,3043.0,2965.7,2969.45,2969.45,17820,106494.1,6662000,1685000,25-JAN-2024,
FUTSTK,ASIANPAINT,28-Mar-2024,0.0,XX,3053.2,3060.6,2990.0,2994.55,2994.55,564,3400.49,150200,52200,25-JAN-2024,
FUTSTK,ASTRAL,25-Jan-2024,0.0,XX,1825.4,1831.5,1782.55,1798.5,1800.05,3534,23285.27,204419,-654728,25-JAN-2024,
FUTSTK,ASTRAL,29-Feb-2024,0.0,XX,1841.0,1847.55,1796.2,1813.8,1813.8,4645,30861.16,2963158,538022,25-JAN-2024,
FUTSTK,ASTRAL,28-Mar-2024,0.0,XX,1851.0,1851.0,1807.85,1827.55,1827.55,33,221.0,31195,8441,25-JAN-2024,
FUTSTK,ATUL,25-Jan-2024,0.0,XX,6468.5,6468.5,6310.15,6331.35,6326.85,1719,8197.02,29400,-55200,25-JAN-2024,
FUTSTK,ATUL,29-Feb-2024,0.0,XX,6506.65,6506.7,6340.05,6373.35,6373.35,2373,11385.31,312675,41625,25-JAN-2024,
FUTSTK,ATUL,28-Mar-2024,0.0,XX,6472.25,6500.0,6400.0,6426.85,6426.85,22,106.11,8625,600,25-JAN-2024,
FUTSTK,AUBANK,25-Jan-2024,0.0,XX,738.3,741.6,701.8,707.4,707.85,4958,35308.01,1369000,-1620000,25-JAN-2024,
FUTSTK,AUBANK,29-Feb-2024,0.0,XX,728.7,732.3,701.1,709.35,709.35,13139,93392.42,19112000,3405000,25-JAN-2024,
FUTSTK,AUBANK,28-Mar-2024,0.0,XX,728.1,728.1,700.05,708.5,708.5,338,2398.18,335000,117000,25-JAN-2024,
