INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,Unnamed: 15
FUTIDX,BANKNIFTY,25-Jan-2024,0.0,XX,47015.2,47600.0,46050.7,46159.25,46159.25,396435,2780623.63,2415600,398370,17-JAN-2024,
FUTIDX,BANKNIFTY,29-Feb-2024,0.0,XX,47652.25,47972.95,46445.0,46557.9,46557.9,58743,415286.78,499785,265350,17-JAN-2024,
FUTIDX,BANKNIFTY,28-Mar-2024,0.0,XX,48000.0,48242.55,46767.4,46885.85,46885.85,9099,64748.26,94830,12315,17-JAN-2024,
FUTIDX,FINNIFTY,30-Jan-2024,0.0,XX,21200.0,21200.0,20555.0,20585.5,20585.5,4247,35393.87,86520,8560,17-JAN-2024,
FUTIDX,FINNIFTY,27-Feb-2024,0.0,XX,21105.0,21287.75,20710.35,20751.1,20751.1,158,1329.23,3640,1920,17-JAN-2024,
FUTIDX,FINNIFTY,26-Mar-2024,0.0,XX,21450.0,21450.0,20821.1,20828.5,20828.5,19,161.01,600,240,17-JAN-2024,
FUTIDX,MIDCPNIFTY,29-Jan-2024,0.0,XX,10500.0,10546.8,10339.05,10365.35,10365.35,8044,62932.63,786000,59025,17-JAN-2024,
FUTIDX,MIDCPNIFTY,26-Feb-2024,0.0,XX,10372.85,10582.25,10372.85,10398.75,10398.75,292,2290.11,17550,3375,17-JAN-2024,
FUTIDX,MIDCPNIFTY,22-Mar-2024,0.0,XX,10578.9,10578.9,10411.8,10418.5,10418.5,25,195.74,3450,300,17-JAN-2024,
FUTIDX,NIFTY,25-Jan-2024,0.0,XX,21743.7,21854.75,21563.3,21589.55,21589.55,229664,2494263.29,11165700,-1043800,17-JAN-2024,
FUTIDX,NIFTY,29-Feb-2024,0.0,XX,22010.0,22044.0,21722.0,21741.85,21741.85,43959,480894.26,2028450,130200,17-JAN-2024,
FUTIDX,NIFTY,28-Mar-2024,0.0,XX,22050.0,22170.0,21870.2,21887.15,21887.15,8656,95340.17,470400,1900,17-JAN-2024,
FUTSTK,AARTIIND,25-Jan-2024,0.0,XX,594.95,602.0,580.55,583.0,583.0,4433,26163.37,10810000,-693000,17-JAN-2024,
FUTSTK,AARTIIND,29-Feb-2024,0.0,XX,598.05,606.5,585.4,587.9,587.9,997,5944.25,3926000,168000,17-JAN-2024,
FUTSTK,AARTIIND,28-Mar-2024,0.0,XX,610.6,611.95,592.0,593.4,593.4,52,313.09,233000,16000,17-JAN-2024,
FUTSTK,ABB,25-Jan-2024,0.0,XX,4761.7,4869.1,4737.55,4774.35,4774.35,2448,14714.04,983875,-15375,17-JAN-2024,
