INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,Unnamed: 15
FUTIDX,BANKNIFTY,29-Feb-2024,0.0,XX,46694.7,46934.6,46526.0,46607.7,46607.7,164799,1154967.11,1989375,-273810,26-FEB-2024,
FUTIDX,BANKNIFTY,28-Mar-2024,0.0,XX,47650.0,47650.0,46887.65,46950.8,46950.8,51534,363793.67,1067370,351735,26-FEB-2024,
FUTIDX,BANKNIFTY,25-Apr-2024,0.0,XX,47460.55,47607.65,47247.5,47302.95,47302.95,2670,18984.63,83730,7470,26-FEB-2024,
FUTIDX,FINNIFTY,27-Feb-2024,0.0,XX,20627.75,20747.05,20603.0,20621.4,20621.4,2824,23345.34,107880,6080,26-FEB-2024,
FUTIDX,FINNIFTY,26-Mar-2024,0.0,XX,20757.85,20864.0,20735.75,20749.8,20749.8,545,4532.93,18120,10000,26-FEB-2024,
FUTIDX,FINNIFTY,30-Apr-2024,0.0,XX,0.0,0.0,0.0,21024.55,20865.2,0,0.0,680,0,26-FEB-2024,
FUTIDX,MIDCPNIFTY,26-Feb-2024,0.0,XX,11049.95,11090.85,10683.95,11010.5,11004.35,20666,168861.44,578175,64500,26-FEB-2024,
FUTIDX,MIDCPNIFTY,22-Mar-2024,0.0,XX,11039.7,11080.0,10729.7,11025.55,11025.55,14500,119119.12,760650,279225,26-FEB-2024,
FUTIDX,MIDCPNIFTY,29-Apr-2024,0.0,XX,11042.15,11071.85,10810.0,11029.4,11029.4,102,840.3,6750,1500,26-FEB-2024,
FUTIDX,NIFTY,29-Feb-2024,0.0,XX,22195.0,22230.6,22088.0,22141.65,22141.65,119614,1324983.03,9139950,-1104700,26-FEB-2024,
FUTIDX,NIFTY,28-Mar-2024,0.0,XX,22335.3,22374.95,22241.9,22291.8,22291.8,58903,656761.25,4897600,1667200,26-FEB-2024,
FUTIDX,NIFTY,25-Apr-2024,0.0,XX,22480.05,22514.1,22389.2,22435.7,22435.7,3039,34102.21,802250,5500,26-FEB-2024,
FUTSTK,AARTIIND,29-Feb-2024,0.0,XX,672.35,681.5,665.8,672.5,672.5,4526,30518.71,5627000,-2267000,26-FEB-2024,
FUTSTK,AARTIIND,28-Mar-2024,0.0,XX,677.0,686.0,670.9,677.2,677.2,4423,30035.71,7954000,2383000,26-FEB-2024,
FUTSTK,AARTIIND,25-Apr-2024,0.0,XX,681.0,689.45,677.85,681.9,681.9,88,602.12,496000,53000,26-FEB-2024,
FUTSTK,ABB,29-Feb-2024,0.0,XX,5377.85,5443.4,5146.4,5300.05,5300.05,12556,83008.9,884000,-531125,26-FEB-2024,
FUTSTK,ABB,28-Mar-2024,0.0,XX,5437.85,5470.0,5181.35,5336.25,5336.25,8795,58554.13,820000,353500,26-FEB-2024,
FUTSTK,ABB,25-Apr-2024,0.0,XX,5418.55,5418.55,5220.0,5372.1,5372.1,105,700.62,14750,-3375,26-FEB-2024,
FUTSTK,ABBOTINDIA,29-Feb-2024,0.0,XX,28527.3,28836.8,27605.35,28528.0,28528.0,3893,43980.2,100920,-61440,26-FEB-2024,
FUTSTK,ABBOTINDIA,28-Mar-2024,0.0,XX,28765.85,29043.75,27810.6,28720.2,28720.2,2557,29118.22,93120,57160,26-FEB-2024,
FUTSTK,ABBOTINDIA,25-Apr-2024,0.0,XX,28702.0,28850.0,28702.0,28850.0,28770.9,11,126.76,1000,320,26-FEB-2024,
FUTSTK,ABCAPITAL,29-Feb-2024,0.0,XX,188.0,193.95,187.25,189.8,189.8,6256,64535.62,39760200,-11372400,26-FEB-2024,
FUTSTK,ABCAPITAL,28-Mar-2024,0.0,XX,189.1,195.35,188.65,191.0,191.0,5135,53337.47,29959200,11610000,26-FEB-2024,
FUTSTK,ABCAPITAL,25-Apr-2024,0.0,XX,190.6,196.6,190.6,192.5,192.5,78,816.0,664200,48600,26-FEB-2024,
FUTSTK,ABFRL,29-Feb-2024,0.0,XX,226.75,229.8,224.25,225.8,225.8,443,2616.66,32494800,-1151800,26-FEB-2024,
