INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,Unnamed: 15
FUTIDX,BANKNIFTY,25-Jan-2024,0.0,XX,46506.05,46525.5,44835.25,44913.05,44913.05,247350,1689501.05,1917900,-22575,23-JAN-2024,
FUTIDX,BANKNIFTY,29-Feb-2024,0.0,XX,46699.7,46892.0,45242.0,45313.6,45313.6,110321,758717.16,1309545,495135,23-JAN-2024,
FUTIDX,BANKNIFTY,28-Mar-2024,0.0,XX,47150.0,47207.0,45630.0,45689.5,45689.5,7001,48511.38,120510,20025,23-JAN-2024,
FUTIDX,FINNIFTY,30-Jan-2024,0.0,XX,20743.7,20781.7,20100.7,20141.75,20141.75,7095,57771.88,71160,-4280,23-JAN-2024,
FUTIDX,FINNIFTY,27-Feb-2024,0.0,XX,20732.8,20929.95,20248.85,20299.5,20299.5,977,8035.18,17200,9240,23-JAN-2024,
FUTIDX,FINNIFTY,26-Mar-2024,0.0,XX,20960.6,20960.6,20315.45,20315.45,20315.45,3,24.67,800,80,23-JAN-2024,
FUTIDX,MIDCPNIFTY,29-Jan-2024,0.0,XX,10668.0,10689.0,10260.0,10344.8,10344.8,11947,93979.24,712050,-20925,23-JAN-2024,
FUTIDX,MIDCPNIFTY,26-Feb-2024,0.0,XX,10672.5,10688.95,10250.0,10319.8,10319.8,3478,27211.99,175725,139500,23-JAN-2024,
FUTIDX,MIDCPNIFTY,22-Mar-2024,0.0,XX,10700.0,10700.0,10305.0,10343.3,10343.3,46,362.77,4425,750,23-JAN-2024,
FUTIDX,NIFTY,25-Jan-2024,0.0,XX,21760.2,21783.0,21153.2,21194.25,21194.25,252641,2710686.56,7888100,-3449500,23-JAN-2024,
FUTIDX,NIFTY,29-Feb-2024,0.0,XX,21806.65,21916.0,21307.0,21352.3,21352.3,133648,1444007.62,6221650,2556500,23-JAN-2024,
FUTIDX,NIFTY,28-Mar-2024,0.0,XX,22022.0,22059.95,21458.05,21498.65,21498.65,9395,101927.8,550500,60050,23-JAN-2024,
FUTSTK,AARTIIND,25-Jan-2024,0.0,XX,672.7,676.55,637.65,643.3,643.3,6457,42391.72,4114000,-2908000,23-JAN-2024,
FUTSTK,AARTIIND,29-Feb-2024,0.0,XX,680.0,682.0,642.1,647.9,647.9,6984,46153.8,8165000,2417000,23-JAN-2024,
FUTSTK,AARTIIND,28-Mar-2024,0.0,XX,680.0,687.65,647.95,654.0,654.0,468,3126.63,567000,317000,23-JAN-2024,
FUTSTK,ABB,25-Jan-2024,0.0,XX,4719.15,4888.0,4718.0,4750.05,4750.05,5854,35248.92,489000,-380750,23-JAN-2024,
FUTSTK,ABB,29-Feb-2024,0.0,XX,4754.05,4925.0,4750.0,4785.95,4785.95,4885,29646.92,460750,341875,23-JAN-2024,
FUTSTK,ABB,28-Mar-2024,0.0,XX,4919.7,4949.0,4899.0,4899.0,4828.25,7,43.17,3250,-250,23-JAN-2024,
FUTSTK,ABBOTINDIA,25-Jan-2024,0.0,XX,25214.55,25750.0,25214.55,25499.2,25499.2,1538,15731.16,126200,-31160,23-JAN-2024,
FUTSTK,ABBOTINDIA,29-Feb-2024,0.0,XX,25577.35,25971.05,25563.2,25725.5,25725.5,1379,14225.39,59160,31520,23-JAN-2024,
FUTSTK,ABBOTINDIA,28-Mar-2024,0.0,XX,0.0,0.0,0.0,26151.35,25788.25,0,0.0,440,0,23-JAN-2024,
FUTSTK,ABCAPITAL,25-Jan-2024,0.0,XX,174.8,175.3,162.25,163.05,163.05,7818,71000.63,29764800,-22366800,23-JAN-2024,
FUTSTK,ABCAPITAL,29-Feb-2024,0.0,XX,176.0,176.55,162.05,163.3,163.3,7199,65570.46,32886000,16027200,23-JAN-2024,
FUTSTK,ABCAPITAL,28-Mar-2024,0.0,XX,177.7,177.7,164.5,164.9,164.9,117,1062.87,799200,324000,23-JAN-2024,
FUTSTK,ABFRL,25-Jan-2024,0.0,XX,225.95,228.95,220.1,223.1,223.1,1323,7762.79,24780600,-2199600,23-JAN-2024,
FUTSTK,ABFRL,29-Feb-2024,0.0,XX,225.9,230.45,218.85,222.9,222.9,68,399.01,5129800,-140400,23-JAN-2024,
FUTSTK,ABFRL,28-Mar-2024,0.0,XX,228.6,230.7,226.3,230.7,230.7,5,29.65,533000,-13000,23-JAN-2024,
FUTSTK,ACC,25-Jan-2024,0.0,XX,2286.85,2299.5,2196.0,2206.35,2206.35,5733,38810.38,1926600,-800100,23-JAN-2024,
FUTSTK,ACC,29-Feb-2024,0.0,XX,2308.55,2319.15,2214.75,2225.2,2225.2,5702,38870.53,1614900,917400,23-JAN-2024,
FUTSTK,ACC,28-Mar-2024,0.0,XX,2332.75,2332.75,2248.0,2248.5,2248.5,7,48.0,11700,1800,23-JAN-2024,
FUTSTK,ADANIENT,25-Jan-2024,0.0,XX,3009.3,3014.0,2876.05,2891.35,2891.35,15239,135069.68,8976900,-1942800,23-JAN-2024,
FUTSTK,ADANIENT,29-Feb-2024,0.0,XX,3034.55,3040.05,2900.1,2915.1,2915.1,11994,107150.14,5214300,1803000,23-JAN-2024,
FUTSTK,ADANIENT,28-Mar-2024,0.0,XX,3041.0,3064.65,2926.45,2945.25,2945.25,122,1098.91,63300,6000,23-JAN-2024,
FUTSTK,ADANIPORTS,25-Jan-2024,0.0,XX,1198.85,1204.95,1130.25,1136.45,1136.45,27448,255640.99,20194400,-13677600,23-JAN-2024,
FUTSTK,ADANIPORTS,29-Feb-2024,0.0,XX,1204.2,1215.0,1140.45,1146.2,1146.2,24780,232422.08,21472800,13624000,23-JAN-2024,
FUTSTK,ADANIPORTS,28-Mar-2024,0.0,XX,1222.35,1223.05,1152.5,1158.75,1158.75,203,1919.51,253600,39200,23-JAN-2024,
FUTSTK,ALKEM,25-Jan-2024,0.0,XX,4906.15,4959.9,4755.2,4800.05,4800.05,3455,33438.01,775600,-253400,23-JAN-2024,
FUTSTK,ALKEM,29-Feb-2024,0.0,XX,4911.6,4985.35,4775.1,4821.95,4821.95,3226,31347.41,488200,344600,23-JAN-2024,
FUTSTK,ALKEM,28-Mar-2024,0.0,XX,4895.8,4895.8,4831.7,4831.7,4831.7,2,19.45,2200,400,23-JAN-2024,
FUTSTK,AMBUJACEM,25-Jan-2024,0.0,XX,539.95,543.75,517.3,523.2,523.2,11777,112712.47,25954200,-13417200,23-JAN-2024,
FUTSTK,AMBUJACEM,29-Feb-2024,0.0,XX,547.0,548.1,522.0,527.6,527.6,10594,102262.29,23540400,13384800,23-JAN-2024,
FUTSTK,AMBUJACEM,28-Mar-2024,0.0,XX,552.0,552.0,533.0,533.0,531.4,62,602.96,183600,34200,23-JAN-2024,
FUTSTK,APOLLOHOSP,25-Jan-2024,0.0,XX,6353.8,6388.95,6134.4,6154.65,6154.65,13478,104674.55,1015875,-789625,23-JAN-2024,
FUTSTK,APOLLOHOSP,29-Feb-2024,0.0,XX,6390.0,6390.0,6188.8,6206.9,6206.9,10592,82833.71,1100125,794625,23-JAN-2024,
FUTSTK,APOLLOHOSP,28-Mar-2024,0.0,XX,6291.0,6351.9,6243.0,6243.7,6243.7,36,283.23,8125,-125,23-JAN-2024,
FUTSTK,APOLLOTYRE,25-Jan-2024,0.0,XX,528.3,532.9,507.75,509.15,509.15,6484,57233.29,9389100,-4015400,23-JAN-2024,
FUTSTK,APOLLOTYRE,29-Feb-2024,0.0,XX,531.65,536.5,512.1,513.45,513.45,4637,41219.62,5640600,3757000,23-JAN-2024,
FUTSTK,APOLLOTYRE,28-Mar-2024,0.0,XX,532.0,535.0,514.4,515.4,515.4,28,249.73,156400,3400,23-JAN-2024,
FUTSTK,ASHOKLEY,25-Jan-2024,0.0,XX,175.25,175.65,168.8,169.9,169.9,11289,97059.87,47385000,-29630000,23-JAN-2024,
FUTSTK,ASHOKLEY,29-Feb-2024,0.0,XX,176.7,177.2,169.45,170.7,170.7,9685,83741.56,48935000,28115000,23-JAN-2024,
FUTSTK,ASHOKLEY,28-Mar-2024,0.0,XX,178.0,178.0,171.0,172.25,172.25,150,1303.79,1885000,465000,23-JAN-2024,
FUTSTK,ASIANPAINT,25-Jan-2024,0.0,XX,3095.45,3095.45,3010.95,3042.9,3042.9,18149,110894.21,3433200,-1808600,23-JAN-2024,
FUTSTK,ASIANPAINT,29-Feb-2024,0.0,XX,3116.25,3117.3,3035.4,3065.85,3065.85,16007,98585.72,2693200,2019200,23-JAN-2024,
FUTSTK,ASIANPAINT,28-Mar-2024,0.0,XX,3169.0,3169.0,3065.0,3106.4,3106.4,147,915.89,63400,19600,23-JAN-2024,
FUTSTK,ASTRAL,25-Jan-2024,0.0,XX,1827.05,1836.4,1768.0,1777.15,1777.15,6624,43911.86,1880141,-1251470,23-JAN-2024,
FUTSTK,ASTRAL,29-Feb-2024,0.0,XX,1843.0,1848.1,1778.7,1786.75,1786.75,6472,43176.43,1461761,1027967,23-JAN-2024,
FUTSTK,ASTRAL,28-Mar-2024,0.0,XX,1844.0,1850.5,1795.0,1800.7,1800.7,32,212.93,28626,6973,23-JAN-2024,
FUTSTK,ATUL,25-Jan-2024,0.0,XX,6463.6,6497.8,6145.65,6163.55,6163.55,3113,14634.38,148425,-53025,23-JAN-2024,
FUTSTK,ATUL,29-Feb-2024,0.0,XX,6527.5,6530.0,6140.0,6163.1,6163.1,3066,14396.98,215625,91275,23-JAN-2024,
FUTSTK,ATUL,28-Mar-2024,0.0,XX,6486.4,6486.4,6188.4,6190.95,6190.95,37,175.43,8175,2025,23-JAN-2024,
FUTSTK,AUBANK,25-Jan-2024,0.0,XX,756.15,756.15,710.45,717.95,717.95,16457,119776.81,7067000,-9782000,23-JAN-2024,
FUTSTK,AUBANK,29-Feb-2024,0.0,XX,753.0,753.0,706.35,712.95,712.95,16530,119544.94,11542000,5315000,23-JAN-2024,
FUTSTK,AUBANK,28-Mar-2024,0.0,XX,741.75,742.0,705.0,710.35,710.35,101,725.7,241000,68000,23-JAN-2024,
FUTSTK,AUROPHARMA,25-Jan-2024,0.0,XX,1161.65,1167.25,1124.6,1132.15,1132.15,9350,117778.46,11317900,-5608900,23-JAN-2024,
FUTSTK,AUROPHARMA,29-Feb-2024,0.0,XX,1169.3,1174.55,1132.1,1139.8,1139.8,8858,112412.11,11167200,5749700,23-JAN-2024,
FUTSTK,AUROPHARMA,28-Mar-2024,0.0,XX,1170.0,1175.05,1145.5,1149.0,1149.0,74,944.36,107800,3300,23-JAN-2024,
FUTSTK,AXISBANK,25-Jan-2024,0.0,XX,1124.7,1142.55,1076.75,1085.1,1085.1,43123,297190.94,25054375,-12108750,23-JAN-2024,
FUTSTK,AXISBANK,29-Feb-2024,0.0,XX,1134.85,1151.15,1085.55,1093.35,1093.35,41269,285553.29,24546250,13389375,23-JAN-2024,
FUTSTK,AXISBANK,28-Mar-2024,0.0,XX,1141.75,1160.0,1095.0,1098.3,1098.3,304,2127.92,143750,60625,23-JAN-2024,
FUTSTK,BAJAJ-AUTO,25-Jan-2024,0.0,XX,7078.15,7234.95,6967.2,7112.75,7112.75,16199,144445.37,1155875,-556875,23-JAN-2024,
FUTSTK,BAJAJ-AUTO,29-Feb-2024,0.0,XX,7130.0,7245.0,7008.55,7146.4,7146.4,12547,112377.15,1149750,795000,23-JAN-2024,
FUTSTK,BAJAJ-AUTO,28-Mar-2024,0.0,XX,7131.2,7254.6,7108.0,7112.35,7181.65,67,601.78,14875,1500,23-JAN-2024,
FUTSTK,BAJAJFINSV,25-Jan-2024,0.0,XX,1590.2,1613.0,1571.8,1576.8,1576.8,11259,89507.68,5162000,-2755500,23-JAN-2024,
FUTSTK,BAJAJFINSV,29-Feb-2024,0.0,XX,1602.95,1625.6,1585.3,1589.75,1589.75,9101,72984.68,5023500,2244500,23-JAN-2024,
FUTSTK,BAJAJFINSV,28-Mar-2024,0.0,XX,1630.0,1636.3,1600.0,1604.85,1604.85,49,395.73,95500,8000,23-JAN-2024,
FUTSTK,BAJFINANCE,25-Jan-2024,0.0,XX,7377.85,7377.9,7039.5,7055.0,7055.0,25593,230089.2,3087750,-1631875,23-JAN-2024,
FUTSTK,BAJFINANCE,29-Feb-2024,0.0,XX,7399.95,7449.8,7096.55,7116.1,7116.1,28939,262041.95,3308375,2322500,23-JAN-2024,
FUTSTK,BAJFINANCE,28-Mar-2024,0.0,XX,7468.8,7473.2,7169.95,7183.45,7183.45,263,2400.93,52875,14000,23-JAN-2024,
FUTSTK,BALKRISIND,25-Jan-2024,0.0,XX,2785.0,2787.15,2610.6,2619.65,2619.65,4859,39240.65,1194300,-620700,23-JAN-2024,
FUTSTK,BALKRISIND,29-Feb-2024,0.0,XX,2792.0,2799.95,2624.2,2633.6,2633.6,4962,40209.78,1024500,657000,23-JAN-2024,
FUTSTK,BALKRISIND,28-Mar-2024,0.0,XX,2794.65,2794.65,2735.25,2735.25,2653.65,9,74.43,4200,1200,23-JAN-2024,
FUTSTK,BALRAMCHIN,25-Jan-2024,0.0,XX,385.5,387.45,372.15,378.3,378.3,426,2585.08,8030400,-646400,23-JAN-2024,
FUTSTK,BALRAMCHIN,29-Feb-2024,0.0,XX,385.7,385.7,375.45,377.9,377.9,31,188.64,2912000,-49600,23-JAN-2024,
FUTSTK,BALRAMCHIN,28-Mar-2024,0.0,XX,384.0,384.0,384.0,384.0,383.2,1,6.14,80000,-1600,23-JAN-2024,
FUTSTK,BANDHANBNK,25-Jan-2024,0.0,XX,231.25,232.4,221.45,223.1,223.1,18064,101844.48,39292500,-31020000,23-JAN-2024,
FUTSTK,BANDHANBNK,29-Feb-2024,0.0,XX,233.5,234.05,223.4,225.0,225.0,18267,103922.1,66995000,31155000,23-JAN-2024,
FUTSTK,BANDHANBNK,28-Mar-2024,0.0,XX,235.4,235.45,225.65,227.3,227.3,237,1359.83,1627500,402500,23-JAN-2024,
FUTSTK,BANKBARODA,25-Jan-2024,0.0,XX,234.8,236.0,221.6,222.4,222.4,18856,125250.83,54595125,-26172900,23-JAN-2024,
FUTSTK,BANKBARODA,29-Feb-2024,0.0,XX,236.5,237.75,223.35,224.2,224.2,22758,151711.95,72218250,41502825,23-JAN-2024,
FUTSTK,BANKBARODA,28-Mar-2024,0.0,XX,238.85,239.4,225.65,226.6,226.6,187,1263.82,1395225,242775,23-JAN-2024,
FUTSTK,BATAINDIA,25-Jan-2024,0.0,XX,1512.3,1513.7,1460.7,1463.35,1463.35,2747,15268.06,1304250,-475500,23-JAN-2024,
FUTSTK,BATAINDIA,29-Feb-2024,0.0,XX,1521.85,1522.65,1467.15,1469.9,1469.9,2442,13642.12,747000,297750,23-JAN-2024,
FUTSTK,BATAINDIA,28-Mar-2024,0.0,XX,1518.5,1518.5,1480.0,1480.0,1480.0,33,185.91,34125,7500,23-JAN-2024,
FUTSTK,BEL,25-Jan-2024,0.0,XX,194.65,194.9,183.55,186.65,186.65,8356,89830.65,42465000,-21033000,23-JAN-2024,
FUTSTK,BEL,29-Feb-2024,0.0,XX,195.45,195.7,184.55,187.55,187.55,6250,67541.37,39575100,15053700,23-JAN-2024,
FUTSTK,BEL,28-Mar-2024,0.0,XX,196.9,197.0,186.0,189.2,189.2,163,1777.66,1578900,501600,23-JAN-2024,
FUTSTK,BERGEPAINT,25-Jan-2024,0.0,XX,572.5,573.45,540.7,542.8,542.8,5714,41707.6,3142920,-3582480,23-JAN-2024,
FUTSTK,BERGEPAINT,29-Feb-2024,0.0,XX,574.2,574.7,537.85,540.6,540.6,6011,43704.87,6640920,5091240,23-JAN-2024,
FUTSTK,BERGEPAINT,28-Mar-2024,0.0,XX,573.85,573.85,540.9,541.75,541.75,63,460.42,77880,43560,23-JAN-2024,
