INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,Unnamed: 15
FUTIDX,BANKNIFTY,25-Jan-2024,0.0,XX,46155.55,46337.85,45584.35,45797.2,45797.2,210245,1450342.86,2174565,-35220,19-JAN-2024,
FUTIDX,BANKNIFTY,29-Feb-2024,0.0,XX,46497.95,46708.85,45976.0,46181.6,46181.6,31424,218563.35,785040,120960,19-JAN-2024,
FUTIDX,BANKNIFTY,28-Mar-2024,0.0,XX,46845.0,47044.1,46340.0,46535.25,46535.25,3057,21431.88,102870,4260,19-JAN-2024,
FUTIDX,FINNIFTY,30-Jan-2024,0.0,XX,20530.3,20670.0,20414.75,20493.05,20493.05,2369,19460.83,84480,-8000,19-JAN-2024,
FUTIDX,FINNIFTY,27-Feb-2024,0.0,XX,20739.1,20832.95,20603.7,20679.95,20679.95,102,845.25,7480,880,19-JAN-2024,
FUTIDX,FINNIFTY,26-Mar-2024,0.0,XX,20907.35,20907.35,20907.35,20907.35,20680.0,2,16.72,680,80,19-JAN-2024,
FUTIDX,MIDCPNIFTY,29-Jan-2024,0.0,XX,10508.05,10617.65,10479.35,10607.05,10607.05,6553,51840.54,719175,-42675,19-JAN-2024,
FUTIDX,MIDCPNIFTY,26-Feb-2024,0.0,XX,10556.35,10615.65,10470.0,10603.65,10603.65,300,2373.58,25200,6675,19-JAN-2024,
FUTIDX,MIDCPNIFTY,22-Mar-2024,0.0,XX,10533.15,10629.9,10523.25,10616.6,10616.6,34,269.66,3825,225,19-JAN-2024,
FUTIDX,NIFTY,25-Jan-2024,0.0,XX,21627.0,21708.0,21579.3,21672.15,21672.15,125832,1362254.54,11172000,82250,19-JAN-2024,
FUTIDX,NIFTY,29-Feb-2024,0.0,XX,21710.0,21845.3,21709.95,21814.9,21814.9,29708,323718.27,3470450,70300,19-JAN-2024,
FUTIDX,NIFTY,28-Mar-2024,0.0,XX,21900.0,21984.0,21871.0,21963.35,21963.35,3652,40054.04,477300,-2350,19-JAN-2024,
FUTSTK,AARTIIND,25-Jan-2024,0.0,XX,617.15,687.75,614.45,680.05,680.05,20053,132407.15,7721000,-2154000,19-JAN-2024,
FUTSTK,AARTIIND,29-Feb-2024,0.0,XX,619.95,692.0,619.95,684.45,684.45,8379,55656.24,5369000,1324000,19-JAN-2024,
FUTSTK,AARTIIND,28-Mar-2024,0.0,XX,632.0,696.45,632.0,690.25,690.25,234,1568.04,230000,-10000,19-JAN-2024,
FUTSTK,ABB,25-Jan-2024,0.0,XX,4748.75,4853.95,4748.75,4835.55,4835.55,2067,12458.1,883750,-55375,19-JAN-2024,
FUTSTK,ABB,29-Feb-2024,0.0,XX,4789.6,4895.0,4789.55,4871.75,4871.75,964,5859.77,104750,48250,19-JAN-2024,
FUTSTK,ABB,28-Mar-2024,0.0,XX,4846.45,4931.45,4846.45,4898.6,4898.6,9,55.16,3000,-125,19-JAN-2024,
FUTSTK,ABBOTINDIA,25-Jan-2024,0.0,XX,25874.15,26049.85,25712.55,25882.5,25882.5,908,9381.95,163000,-12600,19-JAN-2024,
FUTSTK,ABBOTINDIA,29-Feb-2024,0.0,XX,26085.1,26251.95,25917.85,26093.55,26093.55,536,5585.4,25160,13680,19-JAN-2024,
FUTSTK,ABBOTINDIA,28-Mar-2024,0.0,XX,0.0,0.0,0.0,26151.35,26195.8,0,0.0,440,0,19-JAN-2024,
FUTSTK,ABCAPITAL,25-Jan-2024,0.0,XX,176.55,177.05,174.4,175.2,175.2,2094,19877.64,55663200,-3807000,19-JAN-2024,
FUTSTK,ABCAPITAL,29-Feb-2024,0.0,XX,177.5,178.55,176.0,176.6,176.6,1504,14399.3,12970800,5918400,19-JAN-2024,
FUTSTK,ABCAPITAL,28-Mar-2024,0.0,XX,179.25,179.75,178.0,178.05,178.05,12,115.9,432000,43200,19-JAN-2024,
FUTSTK,ABFRL,25-Jan-2024,0.0,XX,223.15,228.45,221.65,223.6,223.6,335,1975.05,27573000,-871000,19-JAN-2024,
FUTSTK,ABFRL,29-Feb-2024,0.0,XX,227.65,230.5,224.75,224.9,224.9,39,231.38,5309200,-101400,19-JAN-2024,
FUTSTK,ABFRL,28-Mar-2024,0.0,XX,0.0,0.0,0.0,226.25,226.65,0,0.0,548600,0,19-JAN-2024,
FUTSTK,ACC,25-Jan-2024,0.0,XX,2272.7,2287.4,2241.1,2282.55,2282.55,2444,16620.08,2998500,-77100,19-JAN-2024,
FUTSTK,ACC,29-Feb-2024,0.0,XX,2291.2,2304.5,2258.65,2300.05,2300.05,1024,7014.99,425400,109200,19-JAN-2024,
FUTSTK,ACC,28-Mar-2024,0.0,XX,2315.0,2326.45,2283.2,2318.4,2318.4,28,193.39,9900,3000,19-JAN-2024,
FUTSTK,ADANIENT,25-Jan-2024,0.0,XX,2957.35,2957.35,2916.8,2928.3,2928.3,7547,66439.78,12014400,-828300,19-JAN-2024,
FUTSTK,ADANIENT,29-Feb-2024,0.0,XX,2965.95,2980.4,2939.6,2952.35,2952.35,4704,41746.25,2266500,888300,19-JAN-2024,
FUTSTK,ADANIENT,28-Mar-2024,0.0,XX,2999.0,3001.0,2969.25,2969.5,2953.1,39,349.49,48300,2700,19-JAN-2024,
FUTSTK,ADANIPORTS,25-Jan-2024,0.0,XX,1163.45,1167.3,1151.35,1155.3,1155.3,5949,55116.71,36736000,-1243200,19-JAN-2024,
