INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,Unnamed: 15
FUTIDX,BANKNIFTY,29-Feb-2024,0.0,XX,46602.05,46767.1,45772.75,45852.25,45852.25,232460,1611993.03,1335870,-490605,28-FEB-2024,
FUTIDX,BANKNIFTY,28-Mar-2024,0.0,XX,46944.7,47075.95,46137.05,46222.95,46222.95,128834,900111.01,1824105,499530,28-FEB-2024,
FUTIDX,BANKNIFTY,25-Apr-2024,0.0,XX,47280.05,47422.05,46480.0,46555.9,46555.9,6734,47322.6,106950,16005,28-FEB-2024,
FUTIDX,FINNIFTY,26-Mar-2024,0.0,XX,20661.25,20735.2,20405.0,20442.15,20442.15,2122,17458.8,54040,9080,28-FEB-2024,
FUTIDX,FINNIFTY,30-Apr-2024,0.0,XX,20802.15,20802.15,20401.9,20589.5,20589.5,44,363.2,1360,80,28-FEB-2024,
FUTIDX,FINNIFTY,28-May-2024,0.0,XX,0.0,0.0,0.0,20933.55,20681.8,0,0.0,0,0,28-FEB-2024,
FUTIDX,MIDCPNIFTY,22-Mar-2024,0.0,XX,11072.0,11072.0,10725.2,10765.25,10765.25,13379,109206.46,888075,148425,28-FEB-2024,
FUTIDX,MIDCPNIFTY,29-Apr-2024,0.0,XX,11049.35,11049.35,10729.9,10781.7,10781.7,165,1344.59,12075,4500,28-FEB-2024,
FUTIDX,MIDCPNIFTY,27-May-2024,0.0,XX,11117.6,11117.6,10821.0,10821.0,10929.55,3,24.56,150,150,28-FEB-2024,
FUTIDX,NIFTY,29-Feb-2024,0.0,XX,22196.85,22225.0,21890.0,21921.35,21921.35,147189,1621639.99,5177850,-1640600,28-FEB-2024,
FUTIDX,NIFTY,28-Mar-2024,0.0,XX,22360.25,22371.55,22045.0,22075.7,22075.7,119725,1327773.69,9865850,2341550,28-FEB-2024,
FUTIDX,NIFTY,25-Apr-2024,0.0,XX,22499.6,22508.0,22190.0,22211.2,22211.2,7890,88036.88,925000,43100,28-FEB-2024,
FUTSTK,AARTIIND,29-Feb-2024,0.0,XX,672.8,675.3,645.8,648.5,648.5,3269,21549.33,1993000,-1751000,28-FEB-2024,
FUTSTK,AARTIIND,28-Mar-2024,0.0,XX,675.45,679.65,650.0,652.25,652.25,4197,27798.83,11045000,1434000,28-FEB-2024,
FUTSTK,AARTIIND,25-Apr-2024,0.0,XX,681.95,681.95,655.9,657.4,657.4,106,706.65,593000,63000,28-FEB-2024,
FUTSTK,ABB,29-Feb-2024,0.0,XX,5500.45,5540.5,5370.4,5424.95,5424.95,6254,42661.11,299750,-284750,28-FEB-2024,
FUTSTK,ABB,28-Mar-2024,0.0,XX,5524.3,5575.0,5401.15,5456.8,5456.8,7583,52016.59,1303000,192375,28-FEB-2024,
FUTSTK,ABB,25-Apr-2024,0.0,XX,5500.0,5602.0,5450.0,5489.25,5489.25,81,558.17,16875,750,28-FEB-2024,
FUTSTK,ABBOTINDIA,29-Feb-2024,0.0,XX,28547.55,29050.0,28448.7,28608.95,28608.95,2495,28726.63,10080,-58640,28-FEB-2024,
FUTSTK,ABBOTINDIA,28-Mar-2024,0.0,XX,28466.35,29245.8,28466.35,28804.55,28804.55,2806,32523.04,186200,57760,28-FEB-2024,
FUTSTK,ABBOTINDIA,25-Apr-2024,0.0,XX,28976.7,28976.7,28976.7,28976.7,28914.45,1,11.59,1040,40,28-FEB-2024,
FUTSTK,ABCAPITAL,29-Feb-2024,0.0,XX,187.3,189.05,181.1,181.85,181.85,3113,31091.43,13683600,-10616400,28-FEB-2024,
FUTSTK,ABCAPITAL,28-Mar-2024,0.0,XX,189.2,190.35,182.2,183.0,183.0,4047,40648.1,48222000,6577200,28-FEB-2024,
FUTSTK,ABCAPITAL,25-Apr-2024,0.0,XX,190.8,191.35,184.1,184.65,184.65,49,495.1,837000,108000,28-FEB-2024,
FUTSTK,ABFRL,29-Feb-2024,0.0,XX,231.1,236.35,228.3,231.95,231.95,2865,17425.55,25305800,-4648800,28-FEB-2024,
FUTSTK,ABFRL,28-Mar-2024,0.0,XX,232.8,237.85,231.65,233.55,233.55,637,3902.14,13611000,-1292200,28-FEB-2024,
FUTSTK,ABFRL,25-Apr-2024,0.0,XX,235.0,238.9,233.2,233.55,233.55,27,165.95,442000,-70200,28-FEB-2024,
FUTSTK,ACC,29-Feb-2024,0.0,XX,2679.1,2684.0,2561.0,2568.75,2568.75,6689,52445.49,777000,-1369800,28-FEB-2024,
FUTSTK,ACC,28-Mar-2024,0.0,XX,2692.85,2702.65,2577.4,2585.2,2585.2,7977,62964.67,4013700,1179300,28-FEB-2024,
FUTSTK,ACC,25-Apr-2024,0.0,XX,2711.25,2711.25,2599.2,2599.8,2599.8,54,429.45,21900,5400,28-FEB-2024,
FUTSTK,ADANIENT,29-Feb-2024,0.0,XX,3301.05,3318.4,3210.75,3227.1,3227.1,12066,117999.2,3521100,-2208000,28-FEB-2024,
FUTSTK,ADANIENT,28-Mar-2024,0.0,XX,3330.0,3342.25,3230.45,3246.4,3246.4,14205,139724.48,11619600,1966500,28-FEB-2024,
FUTSTK,ADANIENT,25-Apr-2024,0.0,XX,3364.0,3364.0,3256.1,3265.5,3265.5,177,1756.35,301800,29100,28-FEB-2024,
FUTSTK,ADANIPORTS,29-Feb-2024,0.0,XX,1328.5,1332.45,1294.05,1298.95,1298.95,15410,161698.81,6630400,-8856000,28-FEB-2024,
FUTSTK,ADANIPORTS,28-Mar-2024,0.0,XX,1337.75,1341.5,1302.7,1307.1,1307.1,16856,178007.25,30788800,7578400,28-FEB-2024,
FUTSTK,ADANIPORTS,25-Apr-2024,0.0,XX,1346.45,1350.25,1313.35,1317.9,1317.9,212,2247.49,485600,83200,28-FEB-2024,
FUTSTK,ALKEM,29-Feb-2024,0.0,XX,5050.2,5067.9,4950.7,4977.65,4977.65,3145,31487.81,337800,-343600,28-FEB-2024,
FUTSTK,ALKEM,28-Mar-2024,0.0,XX,5083.2,5098.0,4978.95,5007.0,5007.0,3726,37540.44,995200,211800,28-FEB-2024,
FUTSTK,ALKEM,25-Apr-2024,0.0,XX,5083.15,5083.15,5000.0,5005.0,5043.15,14,140.58,4400,-800,28-FEB-2024,
FUTSTK,AMBUJACEM,29-Feb-2024,0.0,XX,600.0,605.1,583.5,587.85,587.85,10587,113164.6,8393400,-12729600,28-FEB-2024,
FUTSTK,AMBUJACEM,28-Mar-2024,0.0,XX,607.5,609.35,587.35,591.25,591.25,11143,119822.46,41929200,10942200,28-FEB-2024,
FUTSTK,AMBUJACEM,25-Apr-2024,0.0,XX,612.75,613.75,592.3,594.35,594.35,110,1193.75,363600,104400,28-FEB-2024,
FUTSTK,APOLLOHOSP,29-Feb-2024,0.0,XX,6620.05,6620.3,6351.15,6361.8,6361.8,7167,57789.43,233750,-494000,28-FEB-2024,
FUTSTK,APOLLOHOSP,28-Mar-2024,0.0,XX,6659.25,6673.7,6393.0,6401.15,6401.15,9709,78719.68,1580000,490000,28-FEB-2024,
FUTSTK,APOLLOHOSP,25-Apr-2024,0.0,XX,6612.6,6624.75,6437.15,6447.45,6447.45,87,709.89,8250,1750,28-FEB-2024,
FUTSTK,APOLLOTYRE,29-Feb-2024,0.0,XX,519.8,519.8,506.05,506.85,506.85,1951,17011.95,2451400,-1711900,28-FEB-2024,
FUTSTK,APOLLOTYRE,28-Mar-2024,0.0,XX,521.5,523.0,509.25,510.05,510.05,2382,20867.15,8158300,1730600,28-FEB-2024,
FUTSTK,APOLLOTYRE,25-Apr-2024,0.0,XX,522.85,522.85,513.0,513.35,513.35,14,122.98,127500,11900,28-FEB-2024,
FUTSTK,ASHOKLEY,29-Feb-2024,0.0,XX,174.15,174.5,167.95,168.95,168.95,6213,53240.32,24675000,-14050000,28-FEB-2024,
FUTSTK,ASHOKLEY,28-Mar-2024,0.0,XX,174.95,175.2,169.0,169.85,169.85,7746,66610.93,82475000,16020000,28-FEB-2024,
FUTSTK,ASHOKLEY,25-Apr-2024,0.0,XX,176.25,176.35,170.45,171.05,171.05,248,2149.33,3930000,575000,28-FEB-2024,
FUTSTK,ASIANPAINT,29-Feb-2024,0.0,XX,2852.0,2857.05,2780.0,2787.1,2787.1,14472,81123.49,1806000,-1724000,28-FEB-2024,
FUTSTK,ASIANPAINT,28-Mar-2024,0.0,XX,2859.9,2875.0,2796.55,2803.25,2803.25,20821,117461.72,6945800,1830200,28-FEB-2024,
FUTSTK,ASIANPAINT,25-Apr-2024,0.0,XX,2892.3,2892.3,2820.0,2826.25,2826.25,637,3630.67,332800,63600,28-FEB-2024,
FUTSTK,ASTRAL,29-Feb-2024,0.0,XX,2100.5,2118.5,2039.0,2049.3,2049.3,3755,28745.66,628671,-675647,28-FEB-2024,
FUTSTK,ASTRAL,28-Mar-2024,0.0,XX,2090.05,2124.0,2046.0,2055.2,2055.2,5283,40463.5,3034356,645186,28-FEB-2024,
FUTSTK,ASTRAL,25-Apr-2024,0.0,XX,2120.0,2130.0,2059.0,2061.4,2061.4,47,359.27,30828,-1835,28-FEB-2024,
FUTSTK,ATUL,29-Feb-2024,0.0,XX,6225.1,6250.0,5972.4,6054.0,6054.0,1662,7667.69,101400,-50700,28-FEB-2024,
FUTSTK,ATUL,28-Mar-2024,0.0,XX,6127.35,6274.05,6002.5,6084.7,6084.7,2064,9553.65,296775,38625,28-FEB-2024,
FUTSTK,ATUL,25-Apr-2024,0.0,XX,6294.85,6294.85,6079.0,6133.5,6133.5,48,223.49,6375,1800,28-FEB-2024,
