INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,Unnamed: 15
FUTIDX,BANKNIFTY,29-Feb-2024,0.0,XX,45850.25,45930.0,45422.35,45671.25,45671.25,167095,1144946.0,3294675,-11295,30-JAN-2024,
FUTIDX,BANKNIFTY,28-Mar-2024,0.0,XX,46246.95,46292.7,45770.0,46006.1,46006.1,5934,40975.45,180195,13560,30-JAN-2024,
FUTIDX,BANKNIFTY,25-Apr-2024,0.0,XX,46500.0,46597.3,46100.0,46330.15,46330.15,1326,9217.69,12105,2490,30-JAN-2024,
FUTIDX,FINNIFTY,30-Jan-2024,0.0,XX,20444.0,20472.8,20260.85,20293.95,20285.5,4846,39372.54,94760,31240,30-JAN-2024,
FUTIDX,FINNIFTY,27-Feb-2024,0.0,XX,20561.15,20578.0,20358.0,20407.2,20407.2,3712,30337.39,80160,48160,30-JAN-2024,
FUTIDX,FINNIFTY,26-Mar-2024,0.0,XX,20629.75,20637.95,20520.15,20553.55,20553.55,86,707.68,1640,-80,30-JAN-2024,
FUTIDX,MIDCPNIFTY,26-Feb-2024,0.0,XX,10723.15,10725.0,10575.95,10594.3,10594.3,6514,51982.19,737925,78000,30-JAN-2024,
FUTIDX,MIDCPNIFTY,22-Mar-2024,0.0,XX,10680.05,10777.35,10575.85,10599.35,10599.35,84,670.02,5250,675,30-JAN-2024,
FUTIDX,MIDCPNIFTY,29-Apr-2024,0.0,XX,10700.0,10700.0,10586.9,10586.9,10586.9,4,31.89,225,225,30-JAN-2024,
FUTIDX,NIFTY,29-Feb-2024,0.0,XX,21900.2,21938.8,21607.0,21630.5,21630.5,163520,1779759.11,11254250,-1136250,30-JAN-2024,
FUTIDX,NIFTY,28-Mar-2024,0.0,XX,22072.45,22083.05,21755.05,21774.95,21774.95,9029,98879.68,771850,-27750,30-JAN-2024,
FUTIDX,NIFTY,25-Apr-2024,0.0,XX,22198.95,22200.0,21890.0,21911.9,21911.9,2684,29552.97,122050,32350,30-JAN-2024,
FUTSTK,AARTIIND,29-Feb-2024,0.0,XX,647.45,653.9,635.35,636.75,636.75,2373,15284.25,11322000,318000,30-JAN-2024,
FUTSTK,AARTIIND,28-Mar-2024,0.0,XX,652.7,658.1,640.55,641.55,641.55,346,2245.38,838000,65000,30-JAN-2024,
FUTSTK,AARTIIND,25-Apr-2024,0.0,XX,661.05,661.05,647.7,647.7,647.7,15,98.01,78000,7000,30-JAN-2024,
FUTSTK,ABB,29-Feb-2024,0.0,XX,4839.95,4898.0,4752.45,4766.7,4766.7,2579,15541.47,1014625,15500,30-JAN-2024,
FUTSTK,ABB,28-Mar-2024,0.0,XX,4866.85,4930.0,4794.0,4801.55,4801.55,48,292.44,6125,125,30-JAN-2024,
FUTSTK,ABB,25-Apr-2024,0.0,XX,0.0,0.0,0.0,4836.75,4805.65,0,0.0,250,0,30-JAN-2024,
FUTSTK,ABBOTINDIA,29-Feb-2024,0.0,XX,25688.55,25881.2,25550.0,25646.2,25646.2,1141,11738.02,170800,0,30-JAN-2024,
FUTSTK,ABBOTINDIA,28-Mar-2024,0.0,XX,25958.8,26022.65,25786.35,25845.75,25845.75,11,113.96,600,-80,30-JAN-2024,
FUTSTK,ABBOTINDIA,25-Apr-2024,0.0,XX,0.0,0.0,0.0,25508.8,25917.55,0,0.0,0,0,30-JAN-2024,
FUTSTK,ABCAPITAL,29-Feb-2024,0.0,XX,170.05,172.45,169.05,169.35,169.35,2151,19834.71,57418200,156600,30-JAN-2024,
FUTSTK,ABCAPITAL,28-Mar-2024,0.0,XX,170.85,173.5,170.45,170.7,170.7,104,966.71,1350000,118800,30-JAN-2024,
